Market,Brand,Model,Body_Type,Fuel_Type,Year,Available_Date,Dealer,City,Province,Type,Version,Ext_Color,Int_Color,RRP_EUR,Monthly_EUR,APR_pct,Availability,Engine_Raw,URL
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-19,"Motri Motor, S.A.",Motril,,Nuevo,X2 20D,GRAY_DARK,BLACK,53500.0,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6458206-60916178
ES,BMW,X2,COUPE,ICE,2023.0,2026-06-26,"Automoviles Fersan, S.A.",Alicante,Alicante,Nuevo,X2 18D,BLACK,BLACK,53510.63,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6457469-60897996
ES,BMW,X2,COUPE,ICE,2024.0,2026-04-10,"Momentum Norte, S.R.L.",San Sebastian,Guipúzcoa,Nuevo,X2 20D,WHITE,BLACK,53573.76,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6438848-60423259
ES,BMW,X2,COUPE,ICE,2024.0,2026-04-10,"Momentum Norte, S.R.L.",San Sebastian,Guipúzcoa,Nuevo,X2 20D,BLACK,BLACK,53602.52,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6447673-60659767
ES,BMW,X2,COUPE,ICE,2023.0,2025-12-26,"Caetano Cuzco, S.L.U.",Madrid,Madrid,Nuevo,X2 20I,GRAY_MIDDLE,BLACK,53623.46,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6432544-59951255
ES,BMW,X2,COUPE,ICE,2024.0,2026-05-08,"Auto Premier Baviera, S.A.",Leganes,Madrid,Nuevo,X2 20D,WHITE,BLACK,53637.75,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6463241-61235018
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-19,"Augusta Aragón, S.A.",Zaragoza,Zaragoza,Nuevo,X2 20D,GRAY_MIDDLE,BLACK,53648.83,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6452493-60708086
ES,BMW,X2,COUPE,ICE,2023.0,2026-05-08,"Autogal, S.A.",A Coruna,A Coruña,Nuevo,X2 18D,WHITE,BLACK,53655.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6452265-60707159
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-19,"Momentum Norte, S.R.L.",San Sebastian,Guipúzcoa,Nuevo,X2 20D,RED_BURGUNDY,BLACK,53665.55,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6450518-60694138
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-05,"Motri Motor, S.A.",Motril,,Nuevo,X2 20D,WHITE,BLACK,53700.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=8260449-61523543
ES,BMW,X2,COUPE,ICE,2024.0,2026-04-03,"Carteya Motor, S.L.",Algeciras,Cádiz,Nuevo,X2 20D,WHITE,BLACK,53715.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6458302-60920189
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-12,"Momentum Norte, S.R.L.",San Sebastian,Guipúzcoa,Nuevo,X2 20D,RED_BURGUNDY,BLACK,53799.77,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6450513-60694132
ES,BMW,X2,COUPE,ICE,2023.0,2026-01-02,"San Pablo Motor, S.L.",Sevilla,Sevilla,Nuevo,X2 20I,WHITE,BLACK,53801.03,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6434173-60104283
ES,BMW,X2,COUPE,ICE,2024.0,2026-04-03,"Movil Begar Levante, S.A.",Alicante,Alicante,Nuevo,X2 20D,GRAY_MIDDLE,BLACK,53843.5,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6451654-60702587
ES,BMW,X2,COUPE,ICE,2023.0,2025-07-11,"Automoviles Bertolin, S.L.",Valencia,Valencia,Nuevo,X2 18D,GRAY_DARK,BLACK,53846.86,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=8257472-58387018
ES,BMW,X2,COUPE,ICE,2023.0,2026-06-26,"Automoviles Fersan, S.A.",Alicante,Alicante,Nuevo,X2 18D,BLACK,BLACK,53847.94,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=8260486-61523628
ES,BMW,X2,COUPE,ICE,2023.0,2026-06-19,"Automoviles Fersan, S.A.",Alicante,Alicante,Nuevo,X2 18D,GRAY_MIDDLE,BLACK,53847.94,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=8260488-61523630
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-19,"Momentum Norte, S.R.L.",San Sebastian,Guipúzcoa,Nuevo,X2 20D,BLACK,BLACK,53890.12,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6450519-60693933
ES,BMW,X2,COUPE,ICE,2024.0,2025-11-28,"Ilbira Motor, S.L.",Granada,Granada,Nuevo,X2 20D,BLACK,WHITE,53900.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6430621-59942903
ES,BMW,X2,COUPE,ICE,2023.0,2026-04-10,"Triocar Comercial Automóvil, S.L",Almeria,Almería,Nuevo,X2 18D,GRAY_MIDDLE,BLACK,53900.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6458057-60911516
ES,BMW,X2,COUPE,ICE,2023.0,2026-06-05,"Triocar Comercial Automóvil, S.L",Almeria,Almería,Nuevo,X2 18D,BLACK,BLACK,53900.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6458058-60911517
ES,BMW,X2,COUPE,ICE,2023.0,2026-06-19,"Automoviles Fersan, S.A.",Alicante,Alicante,Nuevo,X2 18D,GRAY_LIGHT,BLACK,53960.37,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6457470-60897997
ES,BMW,X2,COUPE,ICE,2024.0,2026-05-08,"Amiocar, S.A.",A Coruna,A Coruña,Nuevo,X2 20D,GRAY_DARK,BLACK,53993.4,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6433020-59958912
ES,BMW,X2,COUPE,ICE,2023.0,2026-04-17,"Automotor Costa, S.L.U.",Almeria,Almería,Nuevo,X2 18D,WHITE,BLACK,54045.37,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6435368-60171881
ES,BMW,X2,COUPE,ICE,2023.0,2026-01-30,"Enekuri Motor, S.L.",Bilbao,Vizcaya,Nuevo,X2 20I,GRAY_MIDDLE,BLACK,54072.51,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6436038-60218176
ES,BMW,X2,COUPE,ICE,2024.0,2026-03-13,"Momentum Norte, S.R.L.",San Sebastian,Guipúzcoa,Nuevo,X2 20D,GRAY_MIDDLE,BLACK,54087.36,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6450514-60693925
ES,BMW,X2,COUPE,ICE,2024.0,2025-12-12,"Altrac Europa, S.A.",Barcelona,Barcelona,Nuevo,X2 20D,GRAY_MIDDLE,BLACK,54105.76,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6431396-59945848
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-19,"Amiocar, S.A.",A Coruna,A Coruña,Nuevo,X2 20D,GRAY_DARK,BLACK,54132.93,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6448640-60665488
ES,BMW,X2,COUPE,ICE,2024.0,2026-01-02,"San Pablo Motor, S.L.",Sevilla,Sevilla,Nuevo,X2 20D,GRAY_LIGHT,BLACK,54177.36,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6434179-60104292
ES,BMW,X2,COUPE,ICE,2024.0,2025-12-26,"Altrac Europa, S.A.",Barcelona,Barcelona,Nuevo,X2 20D,GRAY_LIGHT,BLACK,54207.55,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6431397-59945849
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-19,"Albamocion, S.L.",Albacete,Albacete,Nuevo,X2 20D,WHITE,COGNAC,54268.78,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6463470-61248263
ES,BMW,X2,COUPE,ICE,2023.0,2026-06-19,"Automoviles Fersan, S.A.",Alicante,Alicante,Nuevo,X2 18D,GRAY_LIGHT,BLACK,54297.68,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=8260487-61523629
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-19,"Movitransa Cars, S.L.",Jerez de la Frontera,Cádiz,Nuevo,X2 20D,GRAY_MIDDLE,BLACK,54363.75,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6452425-60708148
ES,BMW,X2,COUPE,ICE,2024.0,2025-12-12,"Movilnorte, S.A.",Madrid,Madrid,Nuevo,X2 20D,WHITE,BLACK,54390.02,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6436866-60237025
ES,BMW,X2,COUPE,ICE,2024.0,2026-04-10,"Automoviles Fersan, S.A.",Alicante,Alicante,Nuevo,X2 20D,RED_BURGUNDY,BLACK,54442.2,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6445729-60590251
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-19,"Albamocion, S.L.",Albacete,Albacete,Nuevo,X2 20D,BLACK,BLACK,54468.92,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6457615-60900996
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-19,"Amiocar, S.A.",A Coruna,A Coruña,Nuevo,X2 20D,BLACK,BLACK,54477.37,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6463180-61235097
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-19,"Amiocar, S.A.",A Coruna,A Coruña,Nuevo,X2 20D,BLUE_MIDDLE,BLACK,54478.1,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6463176-61235092
ES,BMW,X2,COUPE,ICE,2024.0,2026-05-08,"Amiocar, S.A.",A Coruna,A Coruña,Nuevo,X2 20D,GRAY_LIGHT,BLACK,54486.57,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6448405-60665474
ES,BMW,X2,COUPE,ICE,2024.0,2026-05-08,"San Rafael Motor, S.L.",Cordoba,Córdoba,Nuevo,X2 20D,WHITE,BLACK,54501.49,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6465925-61391707
ES,BMW,X2,COUPE,ICE,2023.0,2025-06-20,"Autogal, S.A.",A Coruna,A Coruña,Nuevo,X2 18D,RED_BURGUNDY,BLACK,54661.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=8257635-58392490
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-19,"Momentum Norte, S.R.L.",San Sebastian,Guipúzcoa,Nuevo,X2 20D,RED_BURGUNDY,BLACK,54676.22,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6438832-60423430
ES,BMW,X2,COUPE,ICE,2023.0,2025-06-06,"Avilcar, S.L.",Avila,Ávila,Nuevo,X2 20I,WHITE,BLACK,54743.69,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5587062-58040823
ES,BMW,X2,COUPE,ICE,2024.0,2025-07-11,"Momentum Norte, S.R.L.",San Sebastian,Guipúzcoa,Nuevo,X2 20D,RED_BURGUNDY,COGNAC,54752.92,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5585632-58002726
ES,BMW,X2,COUPE,ICE,2024.0,2026-05-08,"Automoviles Fersan, S.A.",Alicante,Alicante,Nuevo,X2 20D,GRAY_DARK,BLACK,54759.09,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6437879-60405867
ES,BMW,X2,COUPE,ICE,2024.0,2026-02-27,"Albamocion, S.L.",Albacete,Albacete,Nuevo,X2 20D,GRAY_LIGHT,COGNAC,54784.92,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6448809-60666573
ES,BMW,X2,COUPE,ICE,2024.0,2026-04-10,"Albamocion, S.L.",Albacete,Albacete,Nuevo,X2 20D,RED_BURGUNDY,WHITE,54784.92,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6457613-60900994
ES,BMW,X2,COUPE,ICE,2024.0,2026-04-10,"Albamocion, S.L.",Albacete,Albacete,Nuevo,X2 20D,BLACK,COGNAC,54784.92,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6457614-60900995
ES,BMW,X2,COUPE,ICE,2023.0,2026-06-26,"San Rafael Motor, S.L.",Cordoba,Córdoba,Nuevo,X2 18D,BLACK,BLACK,54787.91,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=7188530-61812671
ES,BMW,X2,COUPE,ICE,2023.0,2026-06-26,"San Rafael Motor, S.L.",Cordoba,Córdoba,Nuevo,X2 18D,BLACK,BLACK,54787.91,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=7188529-61812670
ES,BMW,X2,COUPE,ICE,2023.0,2026-04-17,"Lugauto, S.A.",Lugo,Lugo,Nuevo,X2 18D,GRAY_LIGHT,BLACK,54832.5,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6458848-60931515
ES,BMW,X2,COUPE,ICE,2024.0,2026-04-03,"Movil Begar Levante, S.A.",Alicante,Alicante,Nuevo,X2 20D,GRAY_MIDDLE,BLACK,54866.31,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6457250-60888662
ES,BMW,X2,COUPE,ICE,2024.0,2026-04-17,"Celtamotor, S.L.",Vigo,Pontevedra,Nuevo,X2 20D,BLUE_MIDDLE,BLACK,54900.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6450058-60686019
ES,BMW,X2,COUPE,ICE,2024.0,2026-03-27,"Ilbira Motor, S.L.",Granada,Granada,Nuevo,X2 20D,GRAY_MIDDLE,BLACK,54900.01,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6453356-60733432
ES,BMW,X2,COUPE,ICE,2024.0,2026-05-08,"Amiocar, S.A.",A Coruna,A Coruña,Nuevo,X2 20D,GRAY_MIDDLE,BLACK,54929.58,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6448403-60665471
ES,BMW,X2,COUPE,ICE,2024.0,2026-04-03,"Autoberón, S.L.",Logrono,La Rioja,Nuevo,X2 20D,WHITE,BLACK,54949.94,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6457369-60893644
ES,BMW,X2,COUPE,ICE,2023.0,2026-06-26,"Automoviles Fersan, S.A.",Alicante,Alicante,Nuevo,X2 18D,BLACK,COGNAC,54972.29,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6464877-61326815
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-19,"Carteya Motor, S.L.",Algeciras,Cádiz,Nuevo,X2 20D,WHITE,BLACK,54972.49,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=8260454-61523151
ES,BMW,X2,COUPE,ICE,2023.0,2026-06-12,"Carteya Motor, S.L.",Algeciras,Cádiz,Nuevo,X2 20I,WHITE,BLACK,54972.5,,,soon,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6462969-61231653
ES,BMW,X2,COUPE,ICE,2023.0,2026-05-08,"Automoviles Fersan, S.A.",Alicante,Alicante,Nuevo,X2 20I,WHITE,BLACK,55011.82,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6450285-60687252
ES,BMW,X2,COUPE,ICE,2023.0,2026-04-10,"BYMYCAR Madrid, S.L.U.",Madrid,Madrid,Nuevo,X2 20I,WHITE,BLACK,55053.69,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6451370-60700496
ES,BMW,X2,COUPE,ICE,2023.0,2026-04-10,"BYMYCAR Madrid, S.L.U.",Madrid,Madrid,Nuevo,X2 20I,WHITE,BLACK,55053.69,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6451371-60700497
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-19,"Augusta Aragón, S.A.",Zaragoza,Zaragoza,Nuevo,X2 20D,GRAY_LIGHT,BLACK,55082.29,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=8259883-61514046
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-19,"Augusta Aragón, S.A.",Zaragoza,Zaragoza,Nuevo,X2 20D,GRAY_MIDDLE,BLACK,55088.41,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6434221-60105363
ES,BMW,X2,COUPE,ICE,2023.0,2025-06-13,"Avilcar, S.L.",Avila,Ávila,Nuevo,X2 20I,WHITE,BLACK,55095.91,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5586497-58026887
ES,BMW,X2,COUPE,ICE,2024.0,2026-05-08,"San Pablo Motor, S.L.",Sevilla,Sevilla,Nuevo,X2 20D,GRAY_DARK,BLACK,55104.29,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6434185-60104900
ES,BMW,X2,COUPE,ICE,2023.0,2025-07-11,"Fuenteolid, S.L.",Valladolid,Valladolid,Nuevo,X2 20I,GRAY_LIGHT,BLACK,55121.69,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=8257015-58382921
ES,BMW,X2,COUPE,ICE,2023.0,2026-06-19,"Automoviles Fersan, S.A.",Alicante,Alicante,Nuevo,X2 18D,WHITE,BLACK,55152.18,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6457471-60897998
ES,BMW,X2,COUPE,ICE,2024.0,2025-10-17,"Altrac Europa, S.A.",Barcelona,Barcelona,Nuevo,X2 20D,WHITE,BLACK,55266.08,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6424349-59250851
ES,BMW,X2,COUPE,ICE,2024.0,2025-12-26,"Altrac Europa, S.A.",Barcelona,Barcelona,Nuevo,X2 20D,WHITE,BLACK,55266.08,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6435728-60214502
ES,BMW,X2,COUPE,ICE,2024.0,2025-12-26,"Vehinter, S.A.",Getafe,Madrid,Nuevo,X2 20D,BLACK,BLACK,55272.51,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6430124-59937835
ES,BMW,X2,COUPE,ICE,2024.0,2025-12-12,"Movilnorte, S.A.",Madrid,Madrid,Nuevo,X2 20D,GRAY_LIGHT,BLACK,55274.82,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6436868-60237022
ES,BMW,X2,COUPE,ICE,2024.0,2026-05-08,"San Pablo Motor, S.L.",Sevilla,Sevilla,Nuevo,X2 20D,GRAY_MIDDLE,BLACK,55291.77,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6438606-60417112
ES,BMW,X2,COUPE,ICE,2023.0,2026-03-06,"Automotor Costa, S.L.U.",Almeria,Almería,Nuevo,X2 20I,GRAY_LIGHT,BLACK,55382.88,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6451526-60700864
ES,BMW,X2,COUPE,ICE,2023.0,2026-04-10,"Caetano Cuzco, S.L.U.",Madrid,Madrid,Nuevo,X2 20I,WHITE,BLACK,55383.96,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6419464-58964792
ES,BMW,X2,COUPE,ICE,2024.0,2026-05-22,"Autoberón, S.L.",Logrono,La Rioja,Nuevo,X2 20D,GRAY_MIDDLE,BLACK,55397.32,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6458815-60931076
ES,BMW,X2,COUPE,ICE,2024.0,2026-05-22,"Autoberón, S.L.",Logrono,La Rioja,Nuevo,X2 20D,GRAY_DARK,BLACK,55397.32,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6458817-60931079
ES,BMW,X2,COUPE,ICE,2023.0,2026-04-17,"Avilcar, S.L.",Avila,Ávila,Nuevo,X2 20I,GRAY_MIDDLE,BLACK,55415.1,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6457316-60892177
ES,BMW,X2,COUPE,ICE,2023.0,2026-06-12,"Automotor Costa, S.L.U.",Almeria,Almería,Nuevo,X2 18D,WHITE,BLACK,55531.29,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=8260394-61522705
ES,BMW,X2,COUPE,ICE,2024.0,2026-04-10,"Bernesga Motor, S.L.",Leon,León,Nuevo,X2 20D,GRAY_LIGHT,BLACK,55537.95,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6458514-60926648
ES,BMW,X2,COUPE,ICE,2024.0,2026-05-08,"Enekuri Motor, S.L.",Bilbao,Vizcaya,Nuevo,X2 20D,BLUE_MIDDLE,BLACK,55581.51,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6451776-60704125
ES,BMW,X2,COUPE,ICE,2024.0,2026-04-10,"Amiocar, S.A.",A Coruna,A Coruña,Nuevo,X2 20D,GRAY_LIGHT,BLACK,55582.63,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6433019-59958909
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-12,"Celtamotor, S.L.",Vigo,Pontevedra,Nuevo,X2 20D,BLACK,WHITE,55609.0,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6450053-60686001
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-12,"Celtamotor, S.L.",Vigo,Pontevedra,Nuevo,X2 20D,GRAY_DARK,BLACK,55624.01,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6450056-60686009
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-12,"Celtamotor, S.L.",Vigo,Pontevedra,Nuevo,X2 20D,RED_BURGUNDY,BLACK,55624.01,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6450062-60686023
ES,BMW,X2,COUPE,ICE,2023.0,2026-06-19,"Augusta Aragón, S.A.",Zaragoza,Zaragoza,Nuevo,X2 18D,BLUE_MIDDLE,BLACK,55624.74,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6434218-60105344
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-05,"Motri Motor, S.A.",Motril,,Nuevo,X2 20D,WHITE,BLACK,55700.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=8260450-61523544
ES,BMW,X2,COUPE,ICE,2023.0,2025-06-06,"Avilcar, S.L.",Avila,Ávila,Nuevo,X2 20I,BLACK,BLACK,55723.29,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5583109-57769011
ES,BMW,X2,COUPE,ICE,2023.0,2025-11-28,"Caetano Cuzco, S.L.U.",Madrid,Madrid,Nuevo,X2 20I,GRAY_MIDDLE,BLACK,55761.21,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6427772-59406700
ES,BMW,X2,COUPE,ICE,2024.0,2025-10-17,"Momentum Norte, S.R.L.",San Sebastian,Guipúzcoa,Nuevo,X2 20D,GRAY_LIGHT,BLACK,55797.84,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6425567-59327882
ES,BMW,X2,COUPE,ICE,2024.0,2026-04-10,"Motri Motor, S.A.",Motril,,Nuevo,X2 20D,GRAY_MIDDLE,BLACK,55800.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6458207-60916179
ES,BMW,X2,COUPE,ICE,2023.0,2025-12-05,"Automotor Costa, S.L.U.",Almeria,Almería,Nuevo,X2 18D,BLUE_MIDDLE,BLACK,55828.47,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6431109-59944758
ES,BMW,X2,COUPE,ICE,2024.0,2026-04-24,"Avilcar, S.L.",Avila,Ávila,Nuevo,X2 20D,WHITE,BLACK,55828.49,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6457317-60892180
ES,BMW,X2,COUPE,ICE,2024.0,2026-01-30,"Enekuri Motor, S.L.",Bilbao,Vizcaya,Nuevo,X2 20D,GRAY_MIDDLE,BLACK,55833.01,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6438243-60412896
ES,BMW,X2,COUPE,ICE,2024.0,2026-05-08,"Automoviles Fersan, S.A.",Alicante,Alicante,Nuevo,X2 20D,GRAY_LIGHT,BLACK,55864.44,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6437881-60405869
ES,BMW,X2,COUPE,ICE,2024.0,2026-04-10,"Caetano Cuzco, S.L.U.",Madrid,Madrid,Nuevo,X2 20D,BLACK,WHITE,55872.96,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6432551-59951262
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-19,"Motri Motor, S.A.",Motril,,Nuevo,X2 20D,BLACK,BLACK,55900.0,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6465974-61394876
ES,BMW,X2,COUPE,ICE,2024.0,2026-06-19,"Augusta Aragón, S.A.",Zaragoza,Zaragoza,Nuevo,X2 20D,GRAY_MIDDLE,BLACK,55919.25,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=8259681-61513809
ES,BMW,X2,COUPE,ICE,2024.0,2025-12-05,"San Rafael Motor, S.L.",Cordoba,Córdoba,Nuevo,X2 20D,GRAY_MIDDLE,COGNAC,55937.96,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6431143-59945031
ES,BMW,X2,COUPE,ICE,2023.0,2025-11-28,"Automotor Costa, S.L.U.",Almeria,Almería,Nuevo,X2 18D,RED_BURGUNDY,WHITE,55938.54,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6431892-59948226
ES,BMW,X2,COUPE,ICE,2024.0,2026-02-13,"Enekuri Motor, S.L.",Bilbao,Vizcaya,Nuevo,X2 20D,BLUE_MIDDLE,BLACK,55958.76,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6447942-60661951
ES,BMW,X2,COUPE,ICE,2023.0,2026-06-19,"Automoviles Fersan, S.A.",Alicante,Alicante,Nuevo,X2 20I,BLUE_MIDDLE,BLACK,56012.5,,,soon,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6463433-61245839
